"No.","Time","Source","Destination","Protocol","Length","Info","Source Port","Dest Port"
"455","1595012106.003","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40626  >  80 [ACK] Seq=361 Ack=2110 Win=33536 Len=0 TSval=414720 TSecr=406596","40626","80"
"456","1595012106.003","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40636 [ACK] Seq=23418 Ack=346 Win=30080 Len=0 TSval=409156 TSecr=401962","80","40636"
"457","1595012106.003","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40626 [ACK] Seq=2110 Ack=362 Win=30080 Len=0 TSval=409156 TSecr=401953","80","40626"
"458","1595012107.028","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40650  >  80 [ACK] Seq=925 Ack=6707 Win=43392 Len=0 TSval=414976 TSecr=406852","40650","80"
"459","1595012107.028","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40650 [ACK] Seq=6707 Ack=926 Win=32256 Len=0 TSval=409412 TSecr=404843","80","40650"
"460","1595012107.283","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40652  >  80 [ACK] Seq=308 Ack=1116 Win=32128 Len=0 TSval=415040 TSecr=406916","40652","80"
"461","1595012107.283","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40652 [ACK] Seq=1116 Ack=309 Win=30080 Len=0 TSval=409476 TSecr=404843","80","40652"
"462","1595012109.332","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40628  >  80 [ACK] Seq=1070 Ack=60546 Win=151040 Len=0 TSval=415552 TSecr=407428","40628","80"
"463","1595012109.332","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40634  >  80 [ACK] Seq=1531 Ack=386156 Win=306176 Len=0 TSval=415552 TSecr=407428","40634","80"
"464","1595012109.332","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40628 [ACK] Seq=60546 Ack=1071 Win=32256 Len=0 TSval=409988 TSecr=402766","80","40628"
"465","1595012109.332","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40634 [ACK] Seq=386156 Ack=1532 Win=33280 Len=0 TSval=409988 TSecr=402766","80","40634"
"466","1595012110.867","PcsCompu_93:e0:ab","PcsCompu_6c:9b:66","ARP","60","Who has 192.168.56.104? Tell 192.168.56.106","",""
"467","1595012110.868","PcsCompu_6c:9b:66","PcsCompu_93:e0:ab","ARP","60","192.168.56.104 is at 08:00:27:6c:9b:66","",""
"468","1595012114.742","192.168.56.106","192.168.56.104","HTTP","520","POST /api/register HTTP/1.1  (application/json)","40650","80"
"469","1595012114.780","192.168.56.104","192.168.56.106","TCP","66","80  >  40650 [ACK] Seq=6707 Ack=1380 Win=33280 Len=0 TSval=411351 TSecr=416904","80","40650"
"470","1595012114.958","192.168.56.104","192.168.56.106","TCP","66","80  >  40626 [FIN, ACK] Seq=2110 Ack=362 Win=30080 Len=0 TSval=411395 TSecr=401953","80","40626"
"471","1595012114.958","192.168.56.106","192.168.56.104","TCP","66","40626  >  80 [FIN, ACK] Seq=362 Ack=2111 Win=33536 Len=0 TSval=416958 TSecr=411395","40626","80"
"472","1595012114.958","192.168.56.104","192.168.56.106","TCP","66","80  >  40626 [ACK] Seq=2111 Ack=363 Win=30080 Len=0 TSval=411395 TSecr=416958","80","40626"
"473","1595012114.994","192.168.56.104","192.168.56.106","TCP","66","80  >  40636 [FIN, ACK] Seq=23418 Ack=346 Win=30080 Len=0 TSval=411404 TSecr=401962","80","40636"
"474","1595012114.994","192.168.56.106","192.168.56.104","TCP","66","40636  >  80 [FIN, ACK] Seq=346 Ack=23419 Win=76160 Len=0 TSval=416967 TSecr=411404","40636","80"
"475","1595012114.994","192.168.56.104","192.168.56.106","TCP","66","80  >  40636 [ACK] Seq=23419 Ack=347 Win=30080 Len=0 TSval=411404 TSecr=416967","80","40636"
"476","1595012115.005","192.168.56.104","192.168.56.106","TCP","66","80  >  40624 [FIN, ACK] Seq=4220 Ack=708 Win=31104 Len=0 TSval=411407 TSecr=401957","80","40624"
"477","1595012115.005","192.168.56.106","192.168.56.104","TCP","66","40624  >  80 [FIN, ACK] Seq=708 Ack=4221 Win=38528 Len=0 TSval=416970 TSecr=411407","40624","80"
"478","1595012115.005","192.168.56.104","192.168.56.106","TCP","66","80  >  40624 [ACK] Seq=4221 Ack=709 Win=31104 Len=0 TSval=411407 TSecr=416970","80","40624"
"479","1595012115.256","192.168.56.104","192.168.56.106","HTTP","851","HTTP/1.1 201 Created ","80","40650"
"480","1595012115.256","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=1380 Ack=7492 Win=46336 Len=0 TSval=417033 TSecr=411469","40650","80"
"481","1595012117.523","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40652  >  80 [ACK] Seq=308 Ack=1116 Win=32128 Len=0 TSval=417600 TSecr=409476","40652","80"
"482","1595012117.523","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40652 [ACK] Seq=1116 Ack=309 Win=30080 Len=0 TSval=412036 TSecr=404843","80","40652"
"483","1595012118.242","192.168.56.104","192.168.56.106","TCP","66","80  >  40634 [FIN, ACK] Seq=386156 Ack=1532 Win=33280 Len=0 TSval=412216 TSecr=402766","80","40634"
"484","1595012118.243","192.168.56.104","192.168.56.106","TCP","66","80  >  40628 [FIN, ACK] Seq=60546 Ack=1071 Win=32256 Len=0 TSval=412216 TSecr=402766","80","40628"
"485","1595012118.243","192.168.56.106","192.168.56.104","TCP","66","40634  >  80 [FIN, ACK] Seq=1532 Ack=386157 Win=306176 Len=0 TSval=417780 TSecr=412216","40634","80"
"486","1595012118.243","192.168.56.106","192.168.56.104","TCP","66","40628  >  80 [FIN, ACK] Seq=1071 Ack=60547 Win=151040 Len=0 TSval=417780 TSecr=412216","40628","80"
"487","1595012118.243","192.168.56.104","192.168.56.106","TCP","66","80  >  40634 [ACK] Seq=386157 Ack=1533 Win=33280 Len=0 TSval=412216 TSecr=417780","80","40634"
"488","1595012118.243","192.168.56.104","192.168.56.106","TCP","66","80  >  40628 [ACK] Seq=60547 Ack=1072 Win=32256 Len=0 TSval=412216 TSecr=417780","80","40628"
"489","1595012124.615","192.168.56.101","192.168.56.100","DHCP","342","DHCP Request  - Transaction ID 0x7952b754","68","67"
"490","1595012124.650","192.168.56.100","192.168.56.101","DHCP","590","DHCP ACK      - Transaction ID 0x7952b754","67","68"
"491","1595012125.459","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40650  >  80 [ACK] Seq=1379 Ack=7492 Win=46336 Len=0 TSval=419584 TSecr=411469","40650","80"
"492","1595012125.459","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40650 [ACK] Seq=7492 Ack=1380 Win=33280 Len=0 TSval=414020 TSecr=417033","80","40650"
"493","1595012126.526","192.168.56.104","192.168.56.106","TCP","66","80  >  40652 [FIN, ACK] Seq=1116 Ack=309 Win=30080 Len=0 TSval=414287 TSecr=404843","80","40652"
"494","1595012126.527","192.168.56.106","192.168.56.104","TCP","66","40652  >  80 [FIN, ACK] Seq=309 Ack=1117 Win=32128 Len=0 TSval=419851 TSecr=414287","40652","80"
"495","1595012126.527","192.168.56.104","192.168.56.106","TCP","66","80  >  40652 [ACK] Seq=1117 Ack=310 Win=30080 Len=0 TSval=414287 TSecr=419851","80","40652"
"496","1595012128.201","192.168.56.106","192.168.56.104","HTTP","503","POST /api/authenticate HTTP/1.1  (application/json)","40650","80"
"497","1595012128.201","192.168.56.104","192.168.56.106","TCP","66","80  >  40650 [ACK] Seq=7492 Ack=1817 Win=34432 Len=0 TSval=414706 TSecr=420269","80","40650"
"498","1595012128.366","192.168.56.104","192.168.56.106","TCP","1318","80  >  40650 [PSH, ACK] Seq=7492 Ack=1817 Win=34432 Len=1252 TSval=414747 TSecr=420269 [TCP segment of a reassembled PDU]","80","40650"
"499","1595012128.367","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=1817 Ack=8744 Win=49280 Len=0 TSval=420311 TSecr=414747","40650","80"
"500","1595012128.368","192.168.56.104","192.168.56.106","TCP","82","80  >  40650 [PSH, ACK] Seq=8744 Ack=1817 Win=34432 Len=16 TSval=414747 TSecr=420311 [TCP segment of a reassembled PDU]","80","40650"
"501","1595012128.368","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40650"
"502","1595012128.368","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=1817 Ack=8760 Win=49280 Len=0 TSval=420311 TSecr=414747","40650","80"
"503","1595012128.368","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=1817 Ack=8765 Win=49280 Len=0 TSval=420311 TSecr=414747","40650","80"
"504","1595012128.399","192.168.56.106","192.168.56.104","HTTP","574","GET /api/account HTTP/1.1 ","40650","80"
"505","1595012128.399","192.168.56.104","192.168.56.106","TCP","66","80  >  40650 [ACK] Seq=8765 Ack=2325 Win=35456 Len=0 TSval=414755 TSecr=420318","80","40650"
"506","1595012128.413","192.168.56.104","192.168.56.106","TCP","1125","80  >  40650 [PSH, ACK] Seq=8765 Ack=2325 Win=35456 Len=1059 TSval=414759 TSecr=420318 [TCP segment of a reassembled PDU]","80","40650"
"507","1595012128.414","192.168.56.104","192.168.56.106","TCP","82","80  >  40650 [PSH, ACK] Seq=9824 Ack=2325 Win=35456 Len=16 TSval=414759 TSecr=420318 [TCP segment of a reassembled PDU]","80","40650"
"508","1595012128.414","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40650"
"509","1595012128.414","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=2325 Ack=9845 Win=52096 Len=0 TSval=420322 TSecr=414759","40650","80"
"510","1595012129.625","PcsCompu_ae:93:92","PcsCompu_b7:12:b1","ARP","60","Who has 192.168.56.100? Tell 192.168.56.101","",""
"511","1595012129.625","PcsCompu_b7:12:b1","PcsCompu_ae:93:92","ARP","60","192.168.56.100 is at 08:00:27:b7:12:b1","",""
"512","1595012132.415","192.168.56.106","192.168.56.104","HTTP","584","GET /api/account HTTP/1.1 ","40650","80"
"513","1595012132.421","192.168.56.106","192.168.56.104","TCP","74","40690  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=421324 TSecr=0 WS=128","40690","80"
"514","1595012132.421","192.168.56.104","192.168.56.106","TCP","74","80  >  40690 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=415761 TSecr=421324 WS=128","80","40690"
"515","1595012132.421","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=421324 TSecr=415761","40690","80"
"516","1595012132.421","192.168.56.106","192.168.56.104","HTTP","638","GET /api/accounts?page=0&size=20&sort=id,asc&cacheBuster=1595012132392 HTTP/1.1 ","40690","80"
"517","1595012132.430","192.168.56.104","192.168.56.106","TCP","66","80  >  40690 [ACK] Seq=1 Ack=573 Win=30208 Len=0 TSval=415761 TSecr=421324","80","40690"
"518","1595012132.453","192.168.56.104","192.168.56.106","TCP","66","80  >  40650 [ACK] Seq=9845 Ack=2843 Win=36480 Len=0 TSval=415769 TSecr=421323","80","40650"
"519","1595012132.453","192.168.56.104","192.168.56.106","TCP","1125","80  >  40650 [PSH, ACK] Seq=9845 Ack=2843 Win=36480 Len=1059 TSval=415769 TSecr=421323 [TCP segment of a reassembled PDU]","80","40650"
"520","1595012132.454","192.168.56.104","192.168.56.106","TCP","82","80  >  40650 [PSH, ACK] Seq=10904 Ack=2843 Win=36480 Len=16 TSval=415769 TSecr=421323 [TCP segment of a reassembled PDU]","80","40650"
"521","1595012132.454","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40650"
"522","1595012132.454","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=2843 Ack=10925 Win=55040 Len=0 TSval=421332 TSecr=415769","40650","80"
"523","1595012132.474","192.168.56.104","192.168.56.106","TCP","1271","80  >  40690 [PSH, ACK] Seq=1 Ack=573 Win=30208 Len=1205 TSval=415774 TSecr=421324 [TCP segment of a reassembled PDU]","80","40690"
"524","1595012132.474","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=573 Ack=1206 Win=32128 Len=0 TSval=421337 TSecr=415774","40690","80"
"525","1595012132.480","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 400 Bad Request  (application/problem+json)","80","40690"
"526","1595012132.480","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=573 Ack=1211 Win=32128 Len=0 TSval=421339 TSecr=415775","40690","80"
"527","1595012136.277","192.168.56.106","192.168.56.104","HTTP","615","GET /api/customer?cacheBuster=1595012136128 HTTP/1.1 ","40650","80"
"528","1595012136.277","192.168.56.104","192.168.56.106","TCP","66","80  >  40650 [ACK] Seq=10925 Ack=3392 Win=37632 Len=0 TSval=416725 TSecr=422288","80","40650"
"529","1595012136.279","192.168.56.106","192.168.56.104","HTTP","615","GET /api/branches?cacheBuster=1595012136136 HTTP/1.1 ","40690","80"
"530","1595012136.279","192.168.56.104","192.168.56.106","TCP","66","80  >  40690 [ACK] Seq=1211 Ack=1122 Win=31360 Len=0 TSval=416725 TSecr=422289","80","40690"
"531","1595012136.344","192.168.56.104","192.168.56.106","TCP","1156","80  >  40650 [PSH, ACK] Seq=10925 Ack=3392 Win=37632 Len=1090 TSval=416742 TSecr=422288 [TCP segment of a reassembled PDU]","80","40650"
"532","1595012136.348","192.168.56.104","192.168.56.106","TCP","82","80  >  40650 [PSH, ACK] Seq=12015 Ack=3392 Win=37632 Len=16 TSval=416742 TSecr=422288 [TCP segment of a reassembled PDU]","80","40650"
"533","1595012136.348","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40650"
"534","1595012136.348","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=3392 Ack=12036 Win=57856 Len=0 TSval=422306 TSecr=416742","40650","80"
"535","1595012136.431","192.168.56.104","192.168.56.106","TCP","1443","80  >  40690 [PSH, ACK] Seq=1211 Ack=1122 Win=31360 Len=1377 TSval=416763 TSecr=422289 [TCP segment of a reassembled PDU]","80","40690"
"536","1595012136.431","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=1122 Ack=2588 Win=35072 Len=0 TSval=422327 TSecr=416763","40690","80"
"537","1595012136.440","192.168.56.104","192.168.56.106","TCP","82","80  >  40690 [PSH, ACK] Seq=2588 Ack=1122 Win=31360 Len=16 TSval=416765 TSecr=422327 [TCP segment of a reassembled PDU]","80","40690"
"538","1595012136.440","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40690"
"539","1595012136.440","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=1122 Ack=2604 Win=35072 Len=0 TSval=422329 TSecr=416765","40690","80"
"540","1595012136.440","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=1122 Ack=2609 Win=35072 Len=0 TSval=422329 TSecr=416765","40690","80"
"541","1595012146.451","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40690  >  80 [ACK] Seq=1121 Ack=2609 Win=35072 Len=0 TSval=424832 TSecr=416765","40690","80"
"542","1595012146.451","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40650  >  80 [ACK] Seq=3391 Ack=12036 Win=57856 Len=0 TSval=424832 TSecr=416742","40650","80"
"543","1595012146.451","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40690 [ACK] Seq=2609 Ack=1122 Win=31360 Len=0 TSval=419268 TSecr=422329","80","40690"
"544","1595012146.451","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40650 [ACK] Seq=12036 Ack=3392 Win=37632 Len=0 TSval=419268 TSecr=422306","80","40650"
"545","1595012149.115","192.168.56.106","192.168.56.104","HTTP","638","GET /api/customer?page=0&size=20&sort=id,asc&cacheBuster=1595012149056 HTTP/1.1 ","40650","80"
"546","1595012149.115","192.168.56.104","192.168.56.106","TCP","66","80  >  40650 [ACK] Seq=12036 Ack=3964 Win=38784 Len=0 TSval=419934 TSecr=425498","80","40650"
"547","1595012149.117","192.168.56.106","192.168.56.104","HTTP","584","GET /api/account HTTP/1.1 ","40690","80"
"548","1595012149.117","192.168.56.104","192.168.56.106","TCP","66","80  >  40690 [ACK] Seq=2609 Ack=1640 Win=32512 Len=0 TSval=419935 TSecr=425498","80","40690"
"549","1595012149.149","192.168.56.104","192.168.56.106","TCP","1125","80  >  40690 [PSH, ACK] Seq=2609 Ack=1640 Win=32512 Len=1059 TSval=419943 TSecr=425498 [TCP segment of a reassembled PDU]","80","40690"
"550","1595012149.149","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=1640 Ack=3668 Win=37888 Len=0 TSval=425506 TSecr=419943","40690","80"
"551","1595012149.150","192.168.56.104","192.168.56.106","TCP","82","80  >  40690 [PSH, ACK] Seq=3668 Ack=1640 Win=32512 Len=16 TSval=419943 TSecr=425506 [TCP segment of a reassembled PDU]","80","40690"
"552","1595012149.150","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=1640 Ack=3684 Win=37888 Len=0 TSval=425506 TSecr=419943","40690","80"
"553","1595012149.150","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40690"
"554","1595012149.150","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=1640 Ack=3689 Win=37888 Len=0 TSval=425506 TSecr=419943","40690","80"
"555","1595012149.160","192.168.56.104","192.168.56.106","TCP","1184","80  >  40650 [PSH, ACK] Seq=12036 Ack=3964 Win=38784 Len=1118 TSval=419945 TSecr=425498 [TCP segment of a reassembled PDU]","80","40650"
"556","1595012149.162","192.168.56.104","192.168.56.106","TCP","82","80  >  40650 [PSH, ACK] Seq=13154 Ack=3964 Win=38784 Len=16 TSval=419946 TSecr=425498 [TCP segment of a reassembled PDU]","80","40650"
"557","1595012149.162","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40650"
"558","1595012149.162","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=3964 Ack=13170 Win=60800 Len=0 TSval=425509 TSecr=419945","40650","80"
"559","1595012149.203","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=3964 Ack=13175 Win=60800 Len=0 TSval=425520 TSecr=419946","40650","80"
"560","1595012150.893","192.168.56.106","192.168.56.104","HTTP","586","GET /api/users HTTP/1.1 ","40650","80"
"561","1595012150.893","192.168.56.104","192.168.56.106","TCP","66","80  >  40650 [ACK] Seq=13175 Ack=4484 Win=39936 Len=0 TSval=420379 TSecr=425942","80","40650"
"562","1595012151.026","192.168.56.104","192.168.56.106","TCP","1927","80  >  40650 [PSH, ACK] Seq=13175 Ack=4484 Win=39936 Len=1861 TSval=420412 TSecr=425942 [TCP segment of a reassembled PDU]","80","40650"
"563","1595012151.026","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=4484 Ack=15036 Win=64512 Len=0 TSval=425975 TSecr=420412","40650","80"
"564","1595012151.028","192.168.56.104","192.168.56.106","TCP","82","80  >  40650 [PSH, ACK] Seq=15036 Ack=4484 Win=39936 Len=16 TSval=420412 TSecr=425975 [TCP segment of a reassembled PDU]","80","40650"
"565","1595012151.028","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=4484 Ack=15052 Win=64512 Len=0 TSval=425976 TSecr=420412","40650","80"
"566","1595012151.028","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40650"
"567","1595012151.028","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=4484 Ack=15057 Win=64512 Len=0 TSval=425976 TSecr=420412","40650","80"
"568","1595012159.251","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40690  >  80 [ACK] Seq=1639 Ack=3689 Win=37888 Len=0 TSval=428032 TSecr=419943","40690","80"
"569","1595012159.252","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40690 [ACK] Seq=3689 Ack=1640 Win=32512 Len=0 TSval=422468 TSecr=425506","80","40690"
"570","1595012161.044","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40650  >  80 [ACK] Seq=4483 Ack=15057 Win=64512 Len=0 TSval=428480 TSecr=420412","40650","80"
"571","1595012161.044","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40650 [ACK] Seq=15057 Ack=4484 Win=39936 Len=0 TSval=422916 TSecr=425976","80","40650"
"572","1595012169.491","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40690  >  80 [ACK] Seq=1639 Ack=3689 Win=37888 Len=0 TSval=430592 TSecr=422468","40690","80"
"573","1595012169.492","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40690 [ACK] Seq=3689 Ack=1640 Win=32512 Len=0 TSval=425028 TSecr=425506","80","40690"
"574","1595012171.284","192.168.56.106","192.168.56.104","TCP","66","[TCP Keep-Alive] 40650  >  80 [ACK] Seq=4483 Ack=15057 Win=64512 Len=0 TSval=431040 TSecr=422916","40650","80"
"575","1595012171.285","192.168.56.104","192.168.56.106","TCP","66","[TCP Keep-Alive ACK] 80  >  40650 [ACK] Seq=15057 Ack=4484 Win=39936 Len=0 TSval=425477 TSecr=425976","80","40650"
"576","1595012178.807","192.168.56.106","192.168.56.104","HTTP","810","POST /api/customer HTTP/1.1  (application/json)","40650","80"
"577","1595012178.807","192.168.56.104","192.168.56.106","TCP","66","80  >  40650 [ACK] Seq=15057 Ack=5228 Win=41344 Len=0 TSval=427357 TSecr=432920","80","40650"
"578","1595012178.905","192.168.56.104","192.168.56.106","TCP","1205","80  >  40650 [PSH, ACK] Seq=15057 Ack=5228 Win=41344 Len=1139 TSval=427382 TSecr=432920 [TCP segment of a reassembled PDU]","80","40650"
"579","1595012178.905","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=5228 Ack=16196 Win=67456 Len=0 TSval=432945 TSecr=427382","40650","80"
"580","1595012178.907","192.168.56.104","192.168.56.106","TCP","82","80  >  40650 [PSH, ACK] Seq=16196 Ack=5228 Win=41344 Len=16 TSval=427382 TSecr=432945 [TCP segment of a reassembled PDU]","80","40650"
"581","1595012178.907","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 201 Created  (application/json)","80","40650"
"582","1595012178.907","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=5228 Ack=16212 Win=67456 Len=0 TSval=432946 TSecr=427382","40650","80"
"583","1595012178.907","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=5228 Ack=16217 Win=67456 Len=0 TSval=432946 TSecr=427382","40650","80"
"584","1595012178.993","192.168.56.106","192.168.56.104","HTTP","638","GET /api/customer?page=0&size=20&sort=id,asc&cacheBuster=1595012178962 HTTP/1.1 ","40650","80"
"585","1595012178.994","192.168.56.104","192.168.56.106","TCP","66","80  >  40650 [ACK] Seq=16217 Ack=5800 Win=42880 Len=0 TSval=427404 TSecr=432967","80","40650"
"586","1595012178.995","192.168.56.106","192.168.56.104","HTTP","584","GET /api/account HTTP/1.1 ","40690","80"
"587","1595012179.008","192.168.56.106","192.168.56.104","TCP","74","40692  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=432971 TSecr=0 WS=128","40692","80"
"588","1595012179.008","192.168.56.104","192.168.56.106","TCP","74","80  >  40692 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=427407 TSecr=432971 WS=128","80","40692"
"589","1595012179.008","192.168.56.106","192.168.56.104","TCP","66","40692  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=432971 TSecr=427407","40692","80"
"590","1595012179.008","192.168.56.106","192.168.56.104","HTTP","611","GET /api/customer?cacheBuster=1595012178998 HTTP/1.1 ","40692","80"
"591","1595012179.009","192.168.56.104","192.168.56.106","TCP","66","80  >  40692 [ACK] Seq=1 Ack=546 Win=30080 Len=0 TSval=427408 TSecr=432971","80","40692"
"592","1595012179.016","192.168.56.104","192.168.56.106","TCP","1125","80  >  40690 [PSH, ACK] Seq=3689 Ack=2158 Win=33536 Len=1059 TSval=427410 TSecr=432967 [TCP segment of a reassembled PDU]","80","40690"
"593","1595012179.017","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=2158 Ack=4748 Win=40832 Len=0 TSval=432973 TSecr=427410","40690","80"
"594","1595012179.017","192.168.56.104","192.168.56.106","TCP","82","80  >  40690 [PSH, ACK] Seq=4748 Ack=2158 Win=33536 Len=16 TSval=427410 TSecr=432973 [TCP segment of a reassembled PDU]","80","40690"
"595","1595012179.017","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=2158 Ack=4764 Win=40832 Len=0 TSval=432973 TSecr=427410","40690","80"
"596","1595012179.017","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40690"
"597","1595012179.018","192.168.56.106","192.168.56.104","TCP","66","40690  >  80 [ACK] Seq=2158 Ack=4769 Win=40832 Len=0 TSval=432973 TSecr=427410","40690","80"
"598","1595012179.038","192.168.56.104","192.168.56.106","TCP","1317","80  >  40650 [PSH, ACK] Seq=16217 Ack=5800 Win=42880 Len=1251 TSval=427415 TSecr=432967 [TCP segment of a reassembled PDU]","80","40650"
"599","1595012179.038","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=5800 Ack=17468 Win=70272 Len=0 TSval=432978 TSecr=427415","40650","80"
"600","1595012179.043","192.168.56.104","192.168.56.106","TCP","1289","80  >  40692 [PSH, ACK] Seq=1 Ack=546 Win=30080 Len=1223 TSval=427416 TSecr=432971 [TCP segment of a reassembled PDU]","80","40692"
"601","1595012179.043","192.168.56.106","192.168.56.104","TCP","66","40692  >  80 [ACK] Seq=546 Ack=1224 Win=32128 Len=0 TSval=432980 TSecr=427416","40692","80"
"602","1595012179.044","192.168.56.104","192.168.56.106","TCP","82","80  >  40692 [PSH, ACK] Seq=1224 Ack=546 Win=30080 Len=16 TSval=427416 TSecr=432980 [TCP segment of a reassembled PDU]","80","40692"
"603","1595012179.044","192.168.56.106","192.168.56.104","TCP","66","40692  >  80 [ACK] Seq=546 Ack=1240 Win=32128 Len=0 TSval=432980 TSecr=427416","40692","80"
"604","1595012179.053","192.168.56.104","192.168.56.106","TCP","82","80  >  40650 [PSH, ACK] Seq=17468 Ack=5800 Win=42880 Len=16 TSval=427419 TSecr=432978 [TCP segment of a reassembled PDU]","80","40650"
"605","1595012179.053","192.168.56.104","192.168.56.106","HTTP","71","HTTP/1.1 200 OK  (application/json)","80","40650"
"606","1595012179.053","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=5800 Ack=17484 Win=70272 Len=0 TSval=432982 TSecr=427419","40650","80"
"607","1595012179.053","192.168.56.106","192.168.56.104","TCP","66","40650  >  80 [ACK] Seq=5800 Ack=17489 Win=70272 Len=0 TSval=432982 TSecr=427419","40650","80"
